39646,"DAVID S ORLANDO","OPERATOR",55,+0043099.27,5
39647,"SEAN S ALONZO","OPERATOR",26,+0059197.84,1
39648,"ELIZABETH B HENDERSON","ANALYST ",22,+0081961.13,4
39649,"JASON B SETRIGHT","ANALYST ",43,+0056831.98,1
39650,"JAMES U LUCCHESSI","PRES    ",49,+0065736.50,5
39651,"CHRISTINE Y SCHNEIDER","SALESREP",59,+0207890.94,2
39652,"ROY S SETRIGHT","OPERATOR",53,+0036618.38,3
39653,"KIM X PULASKI","SALESREP",35,+0082087.50,1
39654,"EILEEN T LUTZ","OPERATOR",22,+0045662.11,8
39655,"SALVATORE E HAAS","CLERK   ",60,+0041753.36,3
39656,"SYBIL B KWAN","ANALYST ",53,+0032428.40,1
39657,"JAMES W GEYER","SALESREP",36,+0043406.83,8
39658,"ETHEL T SCOUTTEN","OPERATOR",45,+0049196.42,9
39659,"EILEEN M YAMAMOTO","FIELDREP",56,+0031218.43,4
39660,"MAUDE P ORLANDO","OPERATOR",24,+0034051.15,1
39661,"IRVING N YOSHIMURA","FIELDREP",50,+0082215.32,7
39662,"DANIEL A ORLANDO","ANALYST ",42,+0054315.33,1
39663,"ETHEL O ADAMSON","OPERATOR",60,+0050495.22,4
39664,"JAMES U SMITH","PRES    ",25,+0066121.41,3
39665,"JAMES A NATZ","ANALYST ",46,+0064911.24,2
39666,"SALVATORE M LUTZ","FIELDREP",53,+0053277.07,8
39667,"SALVATORE N JONES","FIELDREP",57,+0034649.25,8
39668,"PHILIP U MARINO","PRES    ",48,+0025589.28,5
39669,"MICHELLE W THOMPSON","SALESREP",44,+0040631.41,2
39670,"MARIA J SPENSER","DESIGNER",27,+0033742.61,3
39671,"MASATOSHI U PULASKI","PRES    ",24,+0054353.82,1
39672,"ELIZABETH B YOSHIMURA","ANALYST ",22,+0072196.28,3
39673,"HEATHER H SETRIGHT","DESIGNER",46,+0054343.23,2
39674,"BRUCE S SPENSER","OPERATOR",33,+0041371.00,5
39675,"IRVING N NICHOLLS","FIELDREP",29,+0074606.00,3
39676,"HELENA A ALONZO","ANALYST ",49,+0035809.87,5
39677,"JOHN M KWAN","FIELDREP",41,+0076016.62,3
39678,"JAMES Q LUCCHESSI","OPERATOR",23,+0053434.62,1
39679,"JOHN A SPENSER","ANALYST ",50,+0026243.18,1
39680,"REBA S LUTZ","OPERATOR",31,+0046043.84,9
39681,"RAMLAL K ORLANDO","DESIGNER",53,+0029182.50,4
39682,"HEATHER N PULASKI","FIELDREP",22,+0090911.71,5
39683,"CHRISTINE E O'CONNELL","CLERK   ",58,+0154132.19,2
39684,"WILLIAM H PARKER","DESIGNER",53,+0049955.00,8
39685,"KIYOSHI W LEE","SALESREP",29,+0096974.59,3
39686,"REBA Y LUCCHESSI","SALESREP",23,+0055441.24,6
39687,"VINCENZO D SCOUTTEN","CLERK   ",30,+0053214.00,1
39688,"JOHN C NATZ","CLERK   ",49,+0043828.69,7
39689,"CHRISTINE G JONES","DESIGNER",26,+0170671.91,1
39690,"MICHELLE J JOHNSON","DESIGNER",33,+0046116.05,6
39691,"MICHAEL T SCHNEIDER","OPERATOR",39,+0121996.89,8
39692,"ROBERT G SETRIGHT","DESIGNER",30,+0021265.42,4
39693,"DAVID B GEYER","ANALYST ",44,+0031375.76,5
39694,"JASON D PULASKI","CLERK   ",23,+0039317.12,8
39695,"REBA E LUTZ","CLERK   ",56,+0066771.83,9
39696,"WING Q SETRIGHT","OPERATOR",50,+0046057.46,6
39697,"CHRISTINE J KWAN","DESIGNER",45,+0081875.80,1
39698,"HELENA R ALONZO","OPERATOR",24,+0033933.80,2
39699,"EVA H LEE","DESIGNER",36,+0103253.53,6
39700,"CHRISTINE P SPRINGER","OPERATOR",33,+0170965.60,8
39701,"KIM I KWAN","DESIGNER",48,+0036062.12,3
39702,"BRUCE X PIANKA","SALESREP",35,+0065244.63,3
39703,"DIAN C PEREZ","CLERK   ",53,+0068477.05,8
39704,"JASON V SCHNEIDER","PRES    ",59,+0045704.40,7
39705,"WING S KWAN","OPERATOR",53,+0048580.25,8
39706,"MARIA U LUCCHESSI","PRES    ",30,+0043760.96,4
39707,"JOHN H GEYER","DESIGNER",46,+0034223.18,3
39708,"JOHN L ADAMSON","FIELDREP",34,+0034945.79,1
39709,"PHILIP P ADAMSON","OPERATOR",58,+0030907.25,8
39710,"SALVATORE X SCHNEIDER","SALESREP",46,+0058727.92,6
39711,"JAMES X PIANKA","SALESREP",57,+0033043.38,5
39712,"KIYOSHI O WALKER","OPERATOR",26,+0057387.28,1
39713,"BRUCE N SMITH","FIELDREP",59,+0072505.75,2
39714,"VINCENZO R MEHTA","OPERATOR",44,+0045246.26,8
39715,"KIYOSHI X SCHWARTZ","SALESREP",33,+0070673.86,4
39716,"WILLIAM F PIANKA","CLERK   ",46,+0066175.04,6
39717,"JASON Y SCHNEIDER","SALESREP",26,+0053698.54,3
39718,"ROBERT A JOHN","ANALYST ",50,+0038591.44,8
39719,"CHRISTINE O SPRINGER","OPERATOR",59,+0130101.11,5
39720,"VINCENZO S JOHNSON","OPERATOR",35,+0043403.49,2
39721,"SEAN B MEHTA","ANALYST ",44,+0061396.79,9
39722,"REBA N SCHWARTZ","FIELDREP",36,+0052192.96,8
39723,"SYBIL M PIANKA","FIELDREP",60,+0069854.06,6
39724,"WING M PULASKI","FIELDREP",33,+0037554.48,9
39725,"VINCENZO K HENDERSON","DESIGNER",38,+0060438.95,6
39726,"THEODORE G PARKER","DESIGNER",56,+0111409.74,1
39727,"CHRISTINE V GEYER","PRES    ",52,+0094154.73,6
39728,"IRVING S JEFFERSON","OPERATOR",32,+0096148.48,4
39729,"THEODORE M MEHTA","FIELDREP",58,+0073620.69,2
39730,"DAVID K JOHN","DESIGNER",60,+0035388.15,8
39731,"BRUCE W HENDERSON","SALESREP",39,+0072083.99,6
39732,"IRVING K HEMMINGER","DESIGNER",42,+0093277.62,6
39733,"WING A THOMPSON","ANALYST ",26,+0025531.78,5
39734,"REBA O JEFFERSON","OPERATOR",49,+0104463.73,1
39735,"JAMES S MONTEVERDE","OPERATOR",59,+0024711.09,5
39736,"CHRISTINE X JOHN","SALESREP",22,+0164383.27,6
39737,"MARILYN M NICHOLLS","FIELDREP",48,+0066833.50,3
39738,"MAUDE F NICHOLLS","CLERK   ",58,+0052507.87,4
39739,"JOHN Q JONES","OPERATOR",23,+0023832.68,1
39740,"CHRISTINE P JOHNSON","OPERATOR",52,+0211816.09,1
39741,"MARIA L HENDERSON","FIELDREP",32,+0052500.49,6
39742,"ELIZABETH M SMITH","FIELDREP",57,+0086862.56,9
39743,"MICHAEL R MONTEVERDE","OPERATOR",38,+0126806.18,1
39744,"JOHN R NICHOLLS","OPERATOR",42,+0066525.40,6
39745,"ROBERT N ADAMSON","FIELDREP",57,+0056454.46,1
39746,"CHRISTINE R PULASKI","OPERATOR",40,+0184395.96,9
39747,"DAVID J O'CONNELL","DESIGNER",40,+0081103.31,1
39748,"ROBERT S STERN","OPERATOR",34,+0026330.12,6
39749,"SALVATORE R SMITH","OPERATOR",49,+0061891.58,4
39750,"SYBIL E MEHTA","CLERK   ",32,+0053889.68,6
39751,"JASON R SCHWARTZ","OPERATOR",59,+0050805.94,5
39752,"PHILIP T LUTZ","OPERATOR",28,+0022395.73,7
39753,"PHILIP N PARKER","FIELDREP",60,+0043588.13,3
39754,"ETHEL A SCHWARTZ","ANALYST ",26,+0031412.72,9
39755,"MASATOSHI B YOSHIMURA","ANALYST ",39,+0039392.76,6
39756,"EILEEN S ALONZO","OPERATOR",58,+0044599.27,7
39757,"ROY N JOHNSON","FIELDREP",56,+0025751.75,6
39758,"JENNIFER K NICHOLLS","DESIGNER",59,+0033126.02,2
39759,"GREG R SMITH","OPERATOR",28,+0049493.42,8
39760,"SYBIL N THOMPSON","FIELDREP",32,+0038411.26,4
39761,"KIM S WALKER","OPERATOR",46,+0071966.59,7
39762,"KIM V GOUNOT","PRES    ",51,+0036287.63,8
39763,"IRVING I SCHWARTZ","DESIGNER",48,+0039397.16,5
39764,"BRUCE A SPRINGER","ANALYST ",41,+0057656.22,9
39765,"EVA Z LUCCHESSI","SALESREP",55,+0081772.52,5
39766,"HEATHER S ALONZO","OPERATOR",50,+0093860.07,5
39767,"JAMES Y PULASKI","SALESREP",55,+0037971.83,6
39768,"JAMES N SCHWARTZ","FIELDREP",40,+0034556.87,3
39769,"MAUDE Q WONG","OPERATOR",57,+0037416.87,9
39770,"SYBIL O SPENSER","OPERATOR",24,+0026126.86,3
39771,"PHILIP P SMITH","OPERATOR",26,+0049499.42,5
39772,"ROBERT J SCHNEIDER","DESIGNER",58,+0045502.25,7
39773,"JOHN Q PARKER","OPERATOR",32,+0043026.10,7
39774,"EILEEN P THOMPSON","OPERATOR",53,+0033780.27,9
39775,"MICHELLE E GOUNOT","CLERK   ",49,+0040047.44,2
39776,"SEAN F SCHWARTZ","CLERK   ",26,+0056224.84,2
39777,"MARILYN Q QUINTANA","OPERATOR",47,+0045654.79,6
39778,"SYBIL R PULASKI","OPERATOR",30,+0048724.44,6
39779,"WILLIAM T LUCCHESSI","OPERATOR",31,+0061107.97,9
39780,"DAVID D GOUNOT","CLERK   ",54,+0080703.31,5
39781,"IRVING K PULASKI","DESIGNER",30,+0048078.10,7
39782,"JOHN M ORLANDO","FIELDREP",24,+0061027.39,3
39783,"MICHELLE V THOMPSON","PRES    ",26,+0018492.32,3
39784,"HELENA C LUTZ","CLERK   ",42,+0038267.75,4
39785,"SALVATORE M PEREZ","FIELDREP",26,+0057726.44,8
39786,"MARIA N SMITH","FIELDREP",57,+0029413.34,4
39787,"PHILIP K SPENSER","DESIGNER",49,+0023461.40,3
39788,"REBA H ALONZO","DESIGNER",55,+0076437.78,3
39789,"GREG D SCHNEIDER","CLERK   ",38,+0036633.29,2
39790,"MICHELLE U SETRIGHT","PRES    ",55,+0038023.84,8
39791,"BRUCE A JOHN","ANALYST ",50,+0043289.19,7
39792,"DIAN C WALKER","CLERK   ",53,+0060613.76,8
39793,"SEAN W JONES","SALESREP",49,+0064898.86,6
39794,"VINCENZO K SMITH","DESIGNER",53,+0086438.63,1
39795,"EVA Z SPENSER","SALESREP",60,+0132353.71,2
39796,"REBA H SPENSER","DESIGNER",34,+0052435.94,4
39797,"JOHN N JOHNSON","FIELDREP",60,+0075605.56,9
39798,"EILEEN K JOHNSON","DESIGNER",36,+0075587.81,7
39799,"JENNIFER A SMITH","ANALYST ",48,+0041148.00,6
39800,"EVA F LEE","CLERK   ",33,+0091827.71,8
39801,"DAVID N HEMMINGER","FIELDREP",41,+0062999.10,9
39802,"EVA M O'CONNELL","FIELDREP",52,+0071373.94,6
39803,"SYBIL E WALKER","CLERK   ",39,+0032816.30,2
39804,"SALVATORE I MARINO","DESIGNER",51,+0072126.61,2
39805,"JAMES I SMITH","DESIGNER",36,+0027123.43,3
39806,"MICHAEL W SCHWARTZ","SALESREP",53,+0088639.64,1
39807,"THEODORE T PULASKI","OPERATOR",41,+0102828.13,5
39808,"REBA L LUCCHESSI","FIELDREP",23,+0041938.74,9
39809,"JOHN O PIANKA","OPERATOR",47,+0020013.63,2
39810,"JAMES N SMITH","FIELDREP",29,+0045376.93,2
39811,"EVA Q NATZ","OPERATOR",30,+0093506.51,3
39812,"DELORES L SMITH","FIELDREP",52,+0064852.87,7
39813,"SALLY Z SETRIGHT","SALESREP",42,+0123234.53,3
39814,"IRVING B YAMAMOTO","ANALYST ",26,+0085902.02,3
39815,"PHILIP G SCOUTTEN","DESIGNER",28,+0053411.86,8
39816,"HEATHER M SCHNEIDER","FIELDREP",47,+0068408.51,5
39817,"SALVATORE U THOMPSON","PRES    ",51,+0031786.18,9
39818,"DIAN C SETRIGHT","CLERK   ",34,+0041512.53,9
39819,"JAMES Y PIANKA","SALESREP",58,+0048092.01,9
39820,"EILEEN C THOMPSON","CLERK   ",48,+0092736.91,2
39821,"JAMES Z SCHNEIDER","SALESREP",26,+0036250.18,2
39822,"EILEEN R PARKER","OPERATOR",29,+0120661.39,2
39823,"MASATOSHI V SCHNEIDER","PRES    ",23,+0065784.60,5
39824,"GREG G SMITH","DESIGNER",54,+0038172.53,1
39825,"DELORES N JOHN","FIELDREP",56,+0095789.99,5
39826,"VINCENZO E KWAN","CLERK   ",47,+0091222.12,8
39827,"EILEEN F LEE","CLERK   ",58,+0124531.65,9
39828,"ROBERT I WONG","DESIGNER",35,+0028551.91,7
39829,"JENNIFER K PIANKA","DESIGNER",53,+0032231.65,8
39830,"DANIEL I BROWN","DESIGNER",57,+0071848.84,3
39831,"KIM D SCHWARTZ","CLERK   ",31,+0080421.21,2
39832,"REBA W STERN","SALESREP",33,+0102279.03,5
39833,"RAMLAL B HAAS","ANALYST ",32,+0048070.57,8
39834,"SYBIL C GEYER","CLERK   ",40,+0042558.45,1
39835,"EVA A GEYER","ANALYST ",37,+0136450.92,3
39836,"KIM H HENDERSON","DESIGNER",40,+0050440.61,7
39837,"ELIZABETH Z YAMAMOTO","SALESREP",49,+0064196.32,6
39838,"PHILIP X JOHN","SALESREP",32,+0042994.81,2
39839,"HELENA L HAAS","FIELDREP",31,+0047485.09,2
39840,"MASATOSHI Q THOMPSON","OPERATOR",23,+0060065.80,4
39841,"GREG X MARINO","SALESREP",28,+0023152.67,4
39842,"JASON B KWAN","ANALYST ",31,+0032721.12,3
39843,"EILEEN F HENDERSON","CLERK   ",43,+0050259.94,8
39844,"THEODORE W O'CONNELL","SALESREP",43,+0071144.01,6
39845,"EILEEN C ADAMSON","CLERK   ",60,+0064177.92,7
39846,"EILEEN S O'CONNELL","OPERATOR",39,+0114865.59,2
39847,"WILLIAM G SETRIGHT","DESIGNER",42,+0095419.02,9
39848,"MICHELLE G MONTEVERDE","DESIGNER",60,+0037969.06,7
39849,"PHILIP H SCHWARTZ","DESIGNER",34,+0020218.31,8
39850,"JENNIFER D BROWN","CLERK   ",25,+0026733.08,7
39851,"SEAN C SMITH","CLERK   ",46,+0073015.26,3
39852,"WING S JOHN","OPERATOR",56,+0030530.28,8
39853,"WILLIAM K O'CONNELL","DESIGNER",54,+0073969.41,6
39854,"SALVATORE B ADAMSON","ANALYST ",26,+0071565.60,9
39855,"VINCENZO O NATZ","OPERATOR",37,+0034790.37,4
39856,"ELIZABETH R THOMPSON","OPERATOR",22,+0090631.72,4
39857,"BRUCE X STERN","SALESREP",44,+0047382.01,9
39858,"SALLY K HAAS","DESIGNER",27,+0127525.30,1
39859,"REBA W LEE","SALESREP",33,+0072641.74,7
39860,"ELIZABETH C KWAN","CLERK   ",22,+0055178.07,9
39861,"MAUDE W HENDERSON","SALESREP",52,+0022491.32,2
39862,"MARILYN J WALKER","DESIGNER",58,+0068715.25,6
39863,"DIAN H HEMMINGER","DESIGNER",23,+0065905.62,6
39864,"CHRISTINE T SMITH","OPERATOR",39,+0150715.16,9
39865,"JOHN R SCOUTTEN","OPERATOR",50,+0042670.18,9
39866,"KIM O BROWN","OPERATOR",28,+0061678.64,6
39867,"RAMLAL L SCHNEIDER","FIELDREP",44,+0049211.76,9
39868,"GREG T SCHNEIDER","OPERATOR",47,+0045215.89,7
39869,"MAUDE J PIANKA","DESIGNER",47,+0023469.70,2
39870,"ETHEL I BROWN","DESIGNER",31,+0037022.74,6
39871,"JENNIFER N SCHNEIDER","FIELDREP",46,+0062868.48,9
39872,"ETHEL M PARKER","FIELDREP",49,+0029526.48,8
39873,"GREG J JOHNSON","DESIGNER",31,+0046804.25,3
39874,"IRVING K ADAMSON","DESIGNER",60,+0057579.28,7
39875,"KIM Y JOHNSON","SALESREP",31,+0061083.54,2
39876,"GREG O PIANKA","OPERATOR",59,+0027621.85,5
39877,"GREG I JOHN","DESIGNER",30,+0040344.23,8
39878,"CHRISTINE I PIANKA","DESIGNER",59,+0199271.45,3
39879,"RAMLAL D WALKER","CLERK   ",24,+0038091.30,2
39880,"REBA C QUINTANA","CLERK   ",42,+0082461.16,6
39881,"WILLIAM S YOSHIMURA","OPERATOR",50,+0096423.27,3
39882,"DANIEL D SMITH","CLERK   ",48,+0045201.86,9
39883,"WING N SPRINGER","FIELDREP",25,+0064301.28,7
39884,"MICHELLE B LUTZ","ANALYST ",37,+0040703.72,5
39885,"MICHAEL E YAMAMOTO","CLERK   ",31,+0071530.99,8
39886,"REBA J LEE","DESIGNER",55,+0052813.20,5
39887,"SALLY D KWAN","CLERK   ",40,+0126952.60,8
39888,"ELIZABETH P BROWN","OPERATOR",42,+0040293.32,5
39889,"JOHN K SPENSER","DESIGNER",36,+0041531.26,8
39890,"HEATHER K SMITH","DESIGNER",49,+0092473.59,7
39891,"HELENA R SMITH","OPERATOR",51,+0030996.65,4
39892,"SALLY U SCOUTTEN","PRES    ",25,+0057703.54,5
39893,"JOHN U STERN","PRES    ",23,+0035277.98,6
39894,"PHILIP Y SPENSER","SALESREP",47,+0046294.35,7
39895,"JOHN K QUINTANA","DESIGNER",44,+0099344.62,6
39896,"WING B ADAMSON","ANALYST ",59,+0065364.67,7
39897,"ROY L PARKER","FIELDREP",45,+0040441.08,9
39898,"DANIEL W HEMMINGER","SALESREP",36,+0028450.31,7
39899,"JASON M HEMMINGER","FIELDREP",24,+0028906.67,4
39900,"WILLIAM T PULASKI","OPERATOR",54,+0091068.68,6
39901,"SALVATORE V SCOUTTEN","PRES    ",59,+0050903.58,4
39902,"SYBIL T SMITH","OPERATOR",32,+0061014.60,2
39903,"MICHAEL K SCHWARTZ","DESIGNER",51,+0101836.42,3
39904,"MARIA D PULASKI","CLERK   ",59,+0030330.53,2
39905,"JAMES B MONTEVERDE","ANALYST ",41,+0061745.70,8
39906,"MARILYN B WONG","ANALYST ",54,+0054729.81,4
39907,"JOHN T PEREZ","OPERATOR",29,+0022660.33,9
39908,"MARIA A MEHTA","ANALYST ",55,+0042347.53,3
39909,"JOHN W LEE","SALESREP",39,+0109278.71,7
39910,"SEAN M THOMPSON","FIELDREP",24,+0026188.15,5
39911,"REBA C ADAMSON","CLERK   ",27,+0094416.25,9
39912,"SYBIL Y MARINO","SALESREP",43,+0030674.93,6
39913,"MASATOSHI I JOHNSON","DESIGNER",25,+0040026.82,5
39914,"SALVATORE Z PEREZ","SALESREP",38,+0032845.70,1
39915,"CHRISTINE T PULASKI","OPERATOR",48,+0116815.26,9
39916,"EILEEN V QUINTANA","PRES    ",33,+0059035.81,3
39917,"IRVING R JEFFERSON","OPERATOR",57,+0047548.90,8
39918,"CHRISTINE T YOSHIMURA","OPERATOR",46,+0224803.60,9
39919,"EILEEN O MEHTA","OPERATOR",24,+0108020.74,2
39920,"THEODORE A SCHNEIDER","ANALYST ",60,+0055831.73,2
39921,"DIAN D MONTEVERDE","CLERK   ",48,+0032516.79,4
39922,"VINCENZO V SPRINGER","PRES    ",26,+0063761.21,1
39923,"ETHEL N WONG","FIELDREP",33,+0022989.38,3
39924,"JASON U PIANKA","PRES    ",45,+0032864.27,1
39925,"JAMES U HAAS","PRES    ",44,+0032800.12,3
39926,"WILLIAM X SPRINGER","SALESREP",57,+0095287.76,1
39927,"WILLIAM O WONG","OPERATOR",25,+0075098.66,3
39928,"ELIZABETH E LEE","CLERK   ",43,+0092717.67,2
39929,"EVA E JOHN","CLERK   ",42,+0054245.49,9
39930,"WING Y MARINO","SALESREP",26,+0028842.42,1
39931,"MARILYN C SMITH","CLERK   ",30,+0052155.52,7
39932,"THEODORE Z QUINTANA","SALESREP",24,+0046640.15,3
39933,"MICHELLE S SETRIGHT","OPERATOR",39,+0050704.49,2
39934,"CHRISTINE C ALONZO","CLERK   ",35,+0218197.96,3
39935,"ROY L O'CONNELL","FIELDREP",25,+0020351.96,6
39936,"SYBIL D NATZ","CLERK   ",32,+0038148.81,9
39937,"MICHAEL W LEE","SALESREP",41,+0088645.39,4
39938,"DIAN Y SCHNEIDER","SALESREP",33,+0045233.44,7
39939,"EILEEN A SCHNEIDER","ANALYST ",35,+0067712.27,2
39940,"EILEEN I GOUNOT","DESIGNER",36,+0066073.54,2
39941,"GREG Z SMITH","SALESREP",54,+0030901.57,6
39942,"ELIZABETH Z JONES","SALESREP",55,+0050854.18,6
39943,"PHILIP U PIANKA","PRES    ",56,+0035654.95,5
39944,"EILEEN F HAAS","CLERK   ",24,+0057720.40,5
39945,"ROBERT F THOMPSON","CLERK   ",29,+0027391.47,3
39946,"HELENA G STERN","DESIGNER",38,+0046856.85,2
39947,"REBA G JEFFERSON","DESIGNER",26,+0102760.73,4
39948,"EILEEN G JOHNSON","DESIGNER",43,+0044799.70,9
39949,"EILEEN D LUTZ","CLERK   ",30,+0118557.81,5
39950,"JAMES W SMITH","SALESREP",37,+0058561.69,9
39951,"MARILYN C PULASKI","CLERK   ",46,+0057636.26,1
39952,"EVA E MARINO","CLERK   ",49,+0084399.32,5
39953,"DANIEL X LEE","SALESREP",47,+0050061.77,3
39954,"DELORES N YAMAMOTO","FIELDREP",53,+0041327.95,9
39955,"HELENA M LUCCHESSI","FIELDREP",59,+0036604.33,4
39956,"EVA M QUINTANA","FIELDREP",55,+0091592.92,7
39957,"EILEEN K PEREZ","DESIGNER",57,+0108850.66,4
39958,"MAUDE N STERN","FIELDREP",39,+0038943.06,2
39959,"CHRISTINE L SPENSER","FIELDREP",35,+0224701.04,9
39960,"REBA O PIANKA","OPERATOR",30,+0043888.98,7
39961,"SALVATORE V SMITH","PRES    ",39,+0072483.75,1
39962,"MARIA M GEYER","FIELDREP",47,+0026899.06,1
39963,"WILLIAM P THOMPSON","OPERATOR",36,+0045562.99,9
39964,"KIM D HEMMINGER","CLERK   ",39,+0065303.54,4
39965,"MICHELLE Y SMITH","SALESREP",56,+0044894.44,7
39966,"EILEEN U JEFFERSON","PRES    ",51,+0126249.02,2
39967,"HEATHER W SCHNEIDER","SALESREP",56,+0064927.69,8
39968,"IRVING X WALKER","SALESREP",60,+0098873.81,8
39969,"JAMES G SPRINGER","DESIGNER",41,+0027742.34,2
39970,"ROBERT U HAAS","PRES    ",42,+0054594.52,3
39971,"GREG Z O'CONNELL","SALESREP",57,+0051540.55,4
39972,"EILEEN L BROWN","FIELDREP",32,+0064949.39,2
39973,"SALLY U MONTEVERDE","PRES    ",45,+0097990.63,2
39974,"KIYOSHI H YAMAMOTO","DESIGNER",34,+0043982.28,2
39975,"MICHELLE Y WONG","SALESREP",43,+0029129.65,2
39976,"WILLIAM Q YOSHIMURA","OPERATOR",31,+0095283.60,8
39977,"GREG I SMITH","DESIGNER",37,+0027455.35,6
39978,"VINCENZO Q NATZ","OPERATOR",49,+0092033.91,4
39979,"REBA H WONG","DESIGNER",26,+0049961.37,7
39980,"SYBIL I GEYER","DESIGNER",27,+0036724.12,9
39981,"JENNIFER E HENDERSON","CLERK   ",24,+0044501.90,9
39982,"JASON W PARKER","SALESREP",42,+0063575.15,9
39983,"ETHEL C YAMAMOTO","CLERK   ",38,+0033795.68,6
39984,"CHRISTINE S SCOUTTEN","OPERATOR",52,+0224887.51,9
39985,"MASATOSHI O SCHNEIDER","OPERATOR",59,+0060151.71,1
39986,"IRVING M WONG","FIELDREP",32,+0105369.63,2
39987,"ELIZABETH D PIANKA","CLERK   ",48,+0092691.08,1
39988,"JOHN L JEFFERSON","FIELDREP",55,+0063699.32,1
39989,"HELENA L THOMPSON","FIELDREP",44,+0048640.09,1
39990,"VINCENZO E JOHN","CLERK   ",22,+0093133.89,5
39991,"PHILIP C NICHOLLS","CLERK   ",48,+0056191.82,1
39992,"IRVING P LUTZ","OPERATOR",39,+0067466.33,8
39993,"SALVATORE L JOHNSON","FIELDREP",31,+0061772.53,5
39994,"HELENA N QUINTANA","FIELDREP",22,+0027289.85,9
39995,"JAMES C QUINTANA","CLERK   ",45,+0045214.74,3
39996,"JAMES J LUCCHESSI","DESIGNER",44,+0034329.57,8
39997,"ETHEL Q STERN","OPERATOR",38,+0032703.76,5
39998,"EVA T HAAS","OPERATOR",57,+0143442.01,7
39999,"JOHN S SCHWARTZ","OPERATOR",43,+0070990.85,7
40000,"RAMLAL L SCHWARTZ","FIELDREP",42,+0055415.12,8
40001,"THEODORE Z JEFFERSON","SALESREP",41,+0119907.22,9
40002,"SEAN B O'CONNELL","ANALYST ",58,+0053614.06,8
40003,"MICHELLE R SCOUTTEN","OPERATOR",52,+0038777.63,5
40004,"EILEEN S HENDERSON","OPERATOR",54,+0032622.85,3
40005,"VINCENZO K BROWN","DESIGNER",58,+0076924.42,6
40006,"JASON T SCHNEIDER","OPERATOR",45,+0026683.03,7
40007,"JOHN L HENDERSON","FIELDREP",44,+0081602.72,5
40008,"ELIZABETH H GOUNOT","DESIGNER",59,+0075830.55,4
40009,"SALVATORE R MEHTA","OPERATOR",54,+0028067.46,5
40010,"MAUDE F SPRINGER","CLERK   ",55,+0043244.45,4
40011,"SYBIL N HEMMINGER","FIELDREP",46,+0052563.04,6
40012,"VINCENZO J SCHWARTZ","DESIGNER",38,+0053798.49,9
40013,"KIYOSHI X THOMPSON","SALESREP",59,+0087866.85,6
40014,"WILLIAM R PEREZ","OPERATOR",60,+0087822.59,5
40015,"DELORES R KWAN","OPERATOR",26,+0105355.37,8
40016,"VINCENZO O JONES","OPERATOR",28,+0085939.38,5
40017,"RAMLAL R LUCCHESSI","OPERATOR",24,+0056128.36,6
40018,"ETHEL X JONES","SALESREP",44,+0028591.66,6
40019,"ELIZABETH B HEMMINGER","ANALYST ",51,+0061757.00,1
40020,"KIYOSHI S MONTEVERDE","OPERATOR",23,+0063301.20,7
40021,"JOHN C SCOUTTEN","CLERK   ",25,+0104358.16,7
40022,"MASATOSHI X YOSHIMURA","SALESREP",59,+0045716.99,5
40023,"ROBERT W SETRIGHT","SALESREP",32,+0029287.13,2
40024,"ROY N MEHTA","FIELDREP",43,+0045485.22,1
40025,"DIAN X SMITH","SALESREP",34,+0040405.62,8
40026,"ROY Z LUCCHESSI","SALESREP",38,+0031397.38,9
40027,"DANIEL U NATZ","PRES    ",52,+0050346.94,8
40028,"MAUDE N THOMPSON","FIELDREP",50,+0050237.75,5
40029,"SALLY O GOUNOT","OPERATOR",38,+0086671.51,7
40030,"BRUCE J SPRINGER","DESIGNER",27,+0049612.31,4
40031,"VINCENZO Q BROWN","OPERATOR",41,+0095831.07,9
40032,"JENNIFER W BROWN","SALESREP",25,+0031904.62,3
40033,"JOHN E ALONZO","CLERK   ",39,+0044046.38,7
40034,"ETHEL Y YOSHIMURA","SALESREP",41,+0025624.58,3
40035,"HELENA S PULASKI","OPERATOR",28,+0032949.35,9
40036,"SALLY W LUCCHESSI","SALESREP",23,+0132724.60,9
40037,"CHRISTINE D ADAMSON","CLERK   ",49,+0133154.53,9
40038,"BRUCE N GOUNOT","FIELDREP",44,+0078933.46,1
40039,"WING M SMITH","FIELDREP",40,+0059444.01,7
40040,"SALVATORE P GOUNOT","OPERATOR",55,+0060864.80,8
40041,"IRVING B NICHOLLS","ANALYST ",34,+0055923.35,5
40042,"DIAN F SCOUTTEN","CLERK   ",29,+0058734.86,2
40043,"MASATOSHI G PULASKI","DESIGNER",28,+0034235.75,1
40044,"JASON J SCOUTTEN","DESIGNER",26,+0026657.61,4
40045,"JENNIFER F PARKER","CLERK   ",31,+0040913.76,6
40046,"EVA U HENDERSON","PRES    ",45,+0111398.06,9
40047,"ELIZABETH Z PIANKA","SALESREP",57,+0081596.38,2
40048,"ELIZABETH C MARINO","CLERK   ",23,+0088612.25,7
40049,"JENNIFER S MARINO","OPERATOR",58,+0066803.42,6
40050,"SALLY R SCHNEIDER","OPERATOR",58,+0079199.38,2
40051,"MASATOSHI L SMITH","FIELDREP",34,+0053985.66,2
40052,"JOHN P SETRIGHT","OPERATOR",27,+0046198.04,8
40053,"GREG O HEMMINGER","OPERATOR",42,+0026482.69,7
40054,"JENNIFER R NICHOLLS","OPERATOR",49,+0027157.45,5
